Datetime,Actual,Prophet_Forecast,ETS_Forecast,Prophet_Residual,ETS_Residual
2016-04-30 15:00:00,12334.0,13065.277380987836,11729.365539266146,-731.2773809878363,604.6344607338542
2016-04-30 16:00:00,12325.0,12977.182310190226,11803.127466794394,-652.1823101902264,521.8725332056056
2016-04-30 17:00:00,12429.0,12938.936030641176,12014.208824107123,-509.93603064117633,414.7911758928767
2016-04-30 18:00:00,12490.0,13020.647930740975,12294.360917584208,-530.6479307409754,195.63908241579156
2016-04-30 19:00:00,12360.0,13182.711148795082,12875.294097165211,-822.7111487950824,-515.2940971652115
2016-04-30 20:00:00,12428.0,13267.10091858018,13703.693766269918,-839.1009185801795,-1275.6937662699183
2016-04-30 21:00:00,12647.0,13092.19774555316,13904.30933455396,-445.1977455531596,-1257.30933455396
2016-04-30 22:00:00,12467.0,12576.47594920169,13717.580428060535,-109.47594920168922,-1250.5804280605353
2016-04-30 23:00:00,11929.0,11791.60631721133,13278.232632474366,137.39368278867005,-1349.2326324743663
2016-05-01 00:00:00,11257.0,10910.955871971491,12708.93095923165,346.04412802850857,-1451.9309592316495
2016-05-01 01:00:00,10740.0,10109.836898688503,12213.983985666137,630.1631013114966,-1473.9839856661365
2016-05-01 02:00:00,10427.0,9503.508540948194,11920.22230355349,923.4914590518056,-1493.2223035534898
2016-05-01 03:00:00,10174.0,9155.70014244164,11616.28246297753,1018.2998575583606,-1442.2824629775296
2016-05-01 04:00:00,10039.0,9114.322040057752,11442.916392523292,924.677959942248,-1403.9163925232915
2016-05-01 05:00:00,10056.0,9410.893735462863,11419.176062906692,645.1062645371367,-1363.176062906692
2016-05-01 06:00:00,10202.0,10013.4409614338,11767.386992336633,188.5590385661999,-1565.3869923366328
2016-05-01 07:00:00,10419.0,10789.019303844716,12556.26923250552,-370.019303844716,-2137.2692325055195
2016-05-01 08:00:00,10608.0,11537.371219048604,13064.197840484772,-929.371219048604,-2456.1978404847723
2016-05-01 09:00:00,11169.0,12091.066858595226,12862.623977383644,-922.0668585952262,-1693.6239773836442
2016-05-01 10:00:00,11560.0,12405.665045444282,12621.60001365412,-845.6650454442824,-1061.6000136541206
2016-05-01 11:00:00,11788.0,12561.788067777345,12313.161139837704,-773.7880677773446,-525.1611398377045
2016-05-01 12:00:00,11978.0,12676.967680904629,11952.639196226492,-698.9676809046287,25.36080377350845
2016-05-01 13:00:00,12106.0,12807.211727485968,11761.593397408473,-701.2117274859684,344.4066025915272
2016-05-01 14:00:00,12238.0,12925.647106474262,11683.926089992188,-687.6471064742618,554.0739100078117
2016-05-01 15:00:00,12361.0,12989.178989223034,11728.844747579917,-628.1789892230336,632.1552524200833
2016-05-01 16:00:00,12458.0,13017.47364788095,11802.606675108163,-559.47364788095,655.3933248918365
2016-05-01 17:00:00,12761.0,13096.747000206478,12013.688032420896,-335.74700020647833,747.311967579104
2016-05-01 18:00:00,12938.0,13296.371487513305,12293.84012589798,-358.3714875133046,644.1598741020207
2016-05-01 19:00:00,12878.0,13575.992171242577,12874.773305478982,-697.9921712425767,3.2266945210176345
2016-05-01 20:00:00,12895.0,13776.83176133861,13703.17297458369,-881.8317613386098,-808.1729745836892
2016-05-01 21:00:00,13166.0,13716.520571432353,13903.788542867733,-550.5205714323529,-737.7885428677328
2016-05-01 22:00:00,13024.0,13312.791864485303,13717.059636374306,-288.79186448530345,-693.0596363743061
2016-05-01 23:00:00,12277.0,12636.591261697247,13277.711840788135,-359.5912616972473,-1000.7118407881353
2016-05-02 00:00:00,11512.0,11860.583142675312,12708.41016754542,-348.58314267531205,-1196.4101675454203
2016-05-02 01:00:00,10882.0,11159.40611470718,12213.463193979906,-277.4061147071807,-1331.4631939799056
2016-05-02 02:00:00,10573.0,10647.680787675949,11919.70151186726,-74.68078767594852,-1346.7015118672607
2016-05-02 03:00:00,10516.0,10388.538966503174,11615.7616712913,127.46103349682562,-1099.7616712913004
2016-05-02 04:00:00,10401.0,10429.339903108872,11442.395600837062,-28.339903108872022,-1041.3956008370624
2016-05-02 05:00:00,10664.0,10801.103476166874,11418.655271220465,-137.10347616687432,-754.6552712204648
2016-05-02 06:00:00,11299.0,11471.4117610091,11766.866200650404,-172.4117610090998,-467.8662006504037
2016-05-02 07:00:00,12513.0,12306.93660200193,12555.748440819294,206.0633979980703,-42.748440819294046
2016-05-02 08:00:00,13214.0,13107.099985147452,13063.677048798543,106.90001485254834,150.32295120145682
2016-05-02 09:00:00,13568.0,13704.21758711863,12862.103185697417,-136.21758711863004,705.8968143025832
2016-05-02 10:00:00,13816.0,14053.661816412849,12621.079221967891,-237.66181641284857,1194.9207780321085
2016-05-02 11:00:00,14152.0,14235.93799152445,12312.640348151475,-83.9379915244499,1839.3596518485247
2016-05-02 12:00:00,14250.0,14368.531033280127,11952.118404540266,-118.5310332801273,2297.881595459734
2016-05-02 13:00:00,14435.0,14507.472075508227,11761.072605722244,-72.47207550822714,2673.9273942777563
2016-05-02 14:00:00,14664.0,14625.980726912192,11683.40529830596,38.01927308780796,2980.594701694041
2016-05-02 15:00:00,14633.0,14681.122892192729,11728.32395589369,-48.122892192728614,2904.6760441063107
2016-05-02 16:00:00,14376.0,14692.791535147093,11802.085883421938,-316.7915351470929,2573.914116578062
2016-05-02 17:00:00,14238.0,14747.492513037154,12013.167240734669,-509.4925130371539,2224.8327592653313
2016-05-02 18:00:00,14050.0,14914.94813089274,12293.319334211752,-864.9481308927407,1756.680665788248
2016-05-02 19:00:00,13973.0,15155.209340299856,12874.252513792757,-1182.2093402998562,1098.7474862072431
2016-05-02 20:00:00,13839.0,15309.956340838877,13702.652182897462,-1470.9563408388767,136.3478171025381
2016-05-02 21:00:00,13958.0,15197.323630423534,13903.267751181504,-1239.3236304235343,54.73224881849637
2016-05-02 22:00:00,13854.0,14735.59002381598,13716.53884468808,-881.5900238159793,137.46115531191936
2016-05-02 23:00:00,12745.0,13996.282372879828,13277.19104910191,-1251.2823728798285,-532.1910491019098
2016-05-03 00:00:00,11964.0,13152.67598097248,12707.889375859191,-1188.6759809724808,-743.8893758591912
2016-05-03 01:00:00,11447.0,12380.043855585613,12212.942402293678,-933.0438555856126,-765.9424022936782
2016-05-03 02:00:00,11024.0,11793.658106615709,11919.180720181032,-769.6581066157087,-895.1807201810316
2016-05-03 03:00:00,10811.0,11457.312671425538,11615.240879605071,-646.3126714255377,-804.2408796050713
2016-05-03 04:00:00,10880.0,11419.03308046717,11441.874809150837,-539.0330804671703,-561.8748091508369
2016-05-03 05:00:00,10961.0,11710.503202846088,11418.134479534236,-749.5032028460882,-457.13447953423565
2016-05-03 06:00:00,11652.0,12299.960503266311,11766.345408964176,-647.9605032663112,-114.34540896417639
2016-05-03 07:00:00,12947.0,13054.717491038478,12555.227649133069,-107.71749103847833,391.77235086693145
2016-05-03 08:00:00,13496.0,13774.816223339143,13063.156257112318,-278.8162233391431,432.8437428876823
2016-05-03 09:00:00,13692.0,14293.166300634788,12861.58239401119,-601.1663006347881,830.4176059888105
2016-05-03 10:00:00,13841.0,14565.702727218142,12620.558430281666,-724.7027272181422,1220.441569718334
2016-05-03 11:00:00,13945.0,14673.457334027502,12312.119556465248,-728.4573340275019,1632.880443534752
2016-05-03 12:00:00,13936.0,14734.401187764512,11951.59761285404,-798.4011877645116,1984.4023871459594
2016-05-03 13:00:00,14042.0,14805.007431660402,11760.551814036016,-763.0074316604023,2281.4481859639836
2016-05-03 14:00:00,14079.0,14858.890325062275,11682.884506619734,-779.8903250622752,2396.1154933802663
2016-05-03 15:00:00,14010.0,14853.460417775865,11727.803164207462,-843.4604177758647,2282.196835792538
2016-05-03 16:00:00,13835.0,14808.90326260988,11801.56509173571,-973.9032626098797,2033.4349082642893
2016-05-03 17:00:00,13650.0,14811.963808812125,12012.64644904844,-1161.9638088121246,1637.3535509515605
2016-05-03 18:00:00,13607.0,14932.549131305665,12292.798542525525,-1325.5491313056646,1314.2014574744753
2016-05-03 19:00:00,13486.0,15130.840418929143,12873.731722106528,-1644.8404189291432,612.2682778934723
2016-05-03 20:00:00,13473.0,15248.593971434791,13702.131391211236,-1775.5939714347915,-229.1313912112364
2016-05-03 21:00:00,13886.0,15103.967235837628,13902.746959495276,-1217.9672358376283,-16.746959495276315
2016-05-03 22:00:00,13823.0,14615.21037896506,13716.018053001852,-792.2103789650591,106.98194699814849
2016-05-03 23:00:00,13028.0,13853.772100769078,13276.670257415682,-825.772100769078,-248.6702574156825
2016-05-04 00:00:00,12107.0,12992.802645504407,12707.368584172966,-885.8026455044073,-600.3685841729657
2016-05-04 01:00:00,11437.0,12207.40611508851,12212.421610607453,-770.40611508851,-775.4216106074527
2016-05-04 02:00:00,11135.0,11612.64534471281,11918.659928494806,-477.6453447128097,-783.6599284948061
2016-05-04 03:00:00,10929.0,11272.068473144018,11614.720087918846,-343.06847314401784,-685.7200879188458
2016-05-04 04:00:00,10852.0,11233.422867025543,11441.354017464608,-381.4228670255434,-589.3540174646078
2016-05-04 05:00:00,10987.0,11528.086281148331,11417.61368784801,-541.0862811483312,-430.61368784801016
2016-05-04 06:00:00,11799.0,12123.966727355411,11765.824617277947,-324.9667273554114,33.175382722052746
2016-05-04 07:00:00,13013.0,12888.028671512631,12554.70685744684,124.97132848736874,458.2931425531606
2016-05-04 08:00:00,13563.0,13619.952359217796,13062.63546542609,-56.952359217795674,500.3645345739096
2016-05-04 09:00:00,13680.0,14152.276646201732,12861.061602324962,-472.27664620173164,818.9383976750378
2016-05-04 10:00:00,13722.0,14440.561646186174,12620.03763859544,-718.5616461861737,1101.9623614045595
2016-05-04 11:00:00,13769.0,14565.46483285012,12311.59876477902,-796.4648328501207,1457.4012352209793
2016-05-04 12:00:00,13789.0,14644.58796401391,11951.076821167811,-855.5879640139101,1837.9231788321886
2016-05-04 13:00:00,13822.0,14734.044218706378,11760.031022349787,-912.0442187063782,2061.9689776502128
2016-05-04 14:00:00,13752.0,14807.101263950874,11682.363714933506,-1055.1012639508735,2069.6362850664937
2016-05-04 15:00:00,13682.0,14820.840141210105,11727.282372521237,-1138.8401412101048,1954.7176274787635
2016-05-04 16:00:00,13574.0,14795.137334540115,11801.044300049483,-1221.1373345401153,1772.9556999505166
2016-05-04 17:00:00,13670.0,14816.45212710794,12012.125657362214,-1146.4521271079393,1657.874342637786
2016-05-04 18:00:00,13647.0,14954.431870721017,12292.277750839296,-1307.4318707210168,1354.7222491607045
2016-05-04 19:00:00,13662.0,15169.0260674057,12873.2109304203,-1507.0260674057008,788.7890695796996
2016-05-04 20:00:00,13734.0,15301.78899475837,13701.610599525007,-1567.7889947583699,32.389400474992726
2016-05-04 21:00:00,14159.0,15170.706894375831,13902.226167809047,-1011.7068943758313,256.7738321909528
2016-05-04 22:00:00,14049.0,14693.890215348963,13715.497261315624,-644.8902153489635,333.5027386843758
2016-05-04 23:00:00,13249.0,13942.679619141343,13276.149465729455,-693.6796191413432,-27.149465729455187
2016-05-05 00:00:00,12250.0,13090.148711271384,12706.847792486738,-840.148711271384,-456.8477924867384
2016-05-05 01:00:00,11755.0,12311.355618677477,12211.900818921224,-556.3556186774767,-456.9008189212236
2016-05-05 02:00:00,11454.0,11721.346693697453,11918.13913680858,-267.3466936974528,-464.1391368085806
2016-05-05 03:00:00,11272.0,11383.681503361206,11614.19929623262,-111.68150336120561,-342.1992962326203
2016-05-05 04:00:00,11259.0,11346.144795368153,11440.83322577838,-87.1447953681527,-181.83322577838044
2016-05-05 05:00:00,11585.0,11640.175359333089,11417.092896161785,-55.175359333088636,167.90710383821533
2016-05-05 06:00:00,12299.0,12233.763297146468,11765.303825591722,65.23670285353182,533.6961744082782
2016-05-05 07:00:00,13580.0,12993.97336664955,12554.186065760612,586.0266333504496,1025.813934239388
2016-05-05 08:00:00,14223.0,13720.60124743963,13062.114673739865,502.39875256036976,1160.8853262601351
2016-05-05 09:00:00,14281.0,14246.31315536218,12860.540810638731,34.68684463781938,1420.4591893612687
2016-05-05 10:00:00,14363.0,14526.80516997886,12619.51684690921,-163.80516997885934,1743.4831530907904
2016-05-05 11:00:00,14322.0,14642.8759662043,12311.077973092792,-320.8759662042994,2010.9220269072084
2016-05-05 12:00:00,14360.0,14712.27037056521,11950.55602948158,-352.2703705652093,2409.4439705184195
2016-05-05 13:00:00,14301.0,14791.24318653905,11759.51023066356,-490.24318653904993,2541.48976933644
2016-05-05 14:00:00,14205.0,14853.199057620426,11681.842923247275,-648.1990576204262,2523.1570767527246
2016-05-05 15:00:00,14002.0,14855.348308126942,11726.761580835006,-853.3483081269424,2275.2384191649944
2016-05-05 16:00:00,13850.0,14817.68617121031,11800.523508363254,-967.6861712103091,2049.476491636746
2016-05-05 17:00:00,13805.0,14826.77755513826,12011.604865675983,-1021.7775551382601,1793.395134324017
2016-05-05 18:00:00,13821.0,14952.360012814555,12291.756959153068,-1131.3600128145554,1529.2430408469318
2016-05-05 19:00:00,13662.0,15154.45584972723,12872.690138734071,-1492.45584972723,789.3098612659287
2016-05-05 20:00:00,13785.0,15274.673133096809,13701.089807838778,-1489.6731330968087,83.91019216122186
2016-05-05 21:00:00,14141.0,15131.031647487393,13901.70537612282,-990.0316474873925,239.29462387718013
2016-05-05 22:00:00,14215.0,14641.654309132966,13714.976469629397,-426.65430913296586,500.0235303706031
2016-05-05 23:00:00,13324.0,13877.872759101405,13275.628674043226,-553.8727591014049,48.371325956773944
2016-05-06 00:00:00,12417.0,13012.73010969035,12706.32700080051,-595.7301096903502,-289.32700080050927
2016-05-06 01:00:00,11746.0,12221.232963533716,12211.380027234994,-475.2329635337155,-465.3800272349945
2016-05-06 02:00:00,11521.0,11618.355982697682,11917.61834512235,-97.35598269768161,-396.61834512234964
2016-05-06 03:00:00,11232.0,11267.568155917035,11613.67850454639,-35.568155917035256,-381.6785045463894
2016-05-06 04:00:00,11352.0,11216.546437203571,11440.312434092151,135.45356279642874,-88.3124340921513
2016-05-06 05:00:00,11593.0,11496.606652997329,11416.572104475554,96.39334700267136,176.42789552444628
2016-05-06 06:00:00,12254.0,12075.603162430452,11764.783033905493,178.39683756954764,489.21696609450737
2016-05-06 07:00:00,13488.0,12820.454901511854,12553.665274074385,667.5450984881463,934.3347259256152
2016-05-06 08:00:00,13921.0,13530.804621496089,13061.593882053634,390.19537850391134,859.4061179463661
2016-05-06 09:00:00,13962.0,14039.161705248418,12860.020018952506,-77.161705248418,1101.9799810474942
2016-05-06 10:00:00,13964.0,14301.064879363814,12618.996055222982,-337.0648793638138,1345.0039447770178
2016-05-06 11:00:00,14008.0,14397.158463593518,12310.557181406564,-389.1584635935178,1697.4428185934357
2016-05-06 12:00:00,13854.0,14445.039525980988,11950.035237795351,-591.0395259809884,1903.9647622046487
2016-05-06 13:00:00,13801.0,14500.825334328594,11758.989438977333,-699.8253343285942,2042.0105610226674
2016-05-06 14:00:00,13738.0,14537.796817822978,11681.32213156105,-799.7968178229785,2056.67786843895
2016-05-06 15:00:00,13572.0,14513.057923558568,11726.240789148778,-941.0579235585683,1845.7592108512217
2016-05-06 16:00:00,13387.0,14446.51822297436,11800.002716677029,-1059.5182229743605,1586.9972833229713
2016-05-06 17:00:00,13202.0,14424.68086554701,12011.084073989758,-1222.6808655470104,1190.9159260102424
2016-05-06 18:00:00,12994.0,14517.248493333673,12291.23616746684,-1523.2484933336727,702.7638325331609
2016-05-06 19:00:00,12760.0,14684.23800258361,12872.169347047844,-1924.23800258361,-112.16934704784398
2016-05-06 20:00:00,12680.0,14767.28386974297,13700.56901615255,-2087.2838697429706,-1020.5690161525508
2016-05-06 21:00:00,12981.0,14584.46604537619,13901.184584436593,-1603.4660453761899,-920.1845844365926
2016-05-06 22:00:00,13046.0,14054.002891302884,13714.455677943168,-1008.0028913028837,-668.4556779431678
2016-05-06 23:00:00,12516.0,13247.357849445303,13275.107882357,-731.3578494453031,-759.1078823570006
2016-05-07 00:00:00,11582.0,12337.742789572949,12705.806209114282,-755.7427895729488,-1123.806209114282
2016-05-07 01:00:00,10864.0,11500.370136393629,12210.859235548767,-636.3701363936289,-1346.8592355487672
2016-05-07 02:00:00,10459.0,10850.457038091465,11917.097553436122,-391.4570380914647,-1458.0975534361223
2016-05-07 03:00:00,10355.0,10451.75071701853,11613.157712860162,-96.75071701853085,-1258.157712860162
2016-05-07 04:00:00,10289.0,10352.240676011075,11439.791642405924,-63.240676011075266,-1150.791642405924
2016-05-07 05:00:00,10567.0,10583.587662244734,11416.051312789326,-16.58766224473402,-849.0513127893264
2016-05-07 06:00:00,10923.0,11114.02088660712,11764.262242219263,-191.0208866071207,-841.2622422192635
2016-05-07 07:00:00,11205.0,11810.861149183756,12553.144482388156,-605.8611491837564,-1348.1444823881557
2016-05-07 08:00:00,11587.0,12474.176706269256,13061.073090367408,-887.1767062692561,-1474.0730903674084
2016-05-07 09:00:00,12025.0,12936.922295655811,12859.499227266278,-911.9222956558115,-834.4992272662785
2016-05-07 10:00:00,12263.0,13155.097676131814,12618.475263536757,-892.0976761318143,-355.47526353675676
2016-05-07 11:00:00,12190.0,13209.819365848469,12310.036389720335,-1019.8193658484688,-120.03638972033514
2016-05-07 12:00:00,12230.0,13219.162996858344,11949.514446109126,-989.1629968583438,280.48555389087414
2016-05-07 13:00:00,12071.0,13239.725729630032,11758.468647291103,-1168.7257296300322,312.5313527088965
2016-05-07 14:00:00,12033.0,13245.26449782233,11680.801339874824,-1212.2644978223307,352.1986601251756
2016-05-07 15:00:00,12004.0,13193.350028172646,11725.719997462553,-1189.3500281726465,278.2800025374472
2016-05-07 16:00:00,11997.0,13104.3440527632,11799.4819249908,-1107.3440527631992,197.5180750092004
2016-05-07 17:00:00,12047.0,13065.181874887609,12010.56328230353,-1018.1818748876085,36.436717696469714
2016-05-07 18:00:00,11943.0,13145.972967047264,12290.715375780614,-1202.9729670472643,-347.7153757806136
2016-05-07 19:00:00,11937.0,13307.11055194033,12871.648555361617,-1370.11055194033,-934.6485553616167
2016-05-07 20:00:00,11797.0,13390.569948058946,13700.048224466324,-1593.5699480589465,-1903.0482244663235
2016-05-07 21:00:00,12194.0,13214.731745876605,13900.663792750363,-1020.7317458766047,-1706.6637927503634
2016-05-07 22:00:00,12267.0,12698.07035022778,13713.93488625694,-431.0703502277793,-1446.9348862569404
2016-05-07 23:00:00,11707.0,11912.256634414232,13274.587090670771,-205.2566344142324,-1567.5870906707714
2016-05-08 00:00:00,10978.0,11030.657706761982,12705.285417428056,-52.6577067619819,-1727.2854174280565
2016-05-08 01:00:00,10479.0,10228.585938695329,12210.33844386254,250.41406130467112,-1731.3384438625399
2016-05-08 02:00:00,9997.0,9621.300560309282,11916.576761749897,375.69943969071755,-1919.5767617498968
2016-05-08 03:00:00,9844.0,9272.531002073489,11612.636921173937,571.4689979265113,-1768.6369211739366
2016-05-08 04:00:00,9718.0,9230.187687947197,11439.270850719697,487.81231205280346,-1721.2708507196967
2016-05-08 05:00:00,9745.0,9525.79020694825,11415.5305211031,219.20979305175024,-1670.530521103101
2016-05-08 06:00:00,9872.0,10127.364379445004,11763.741450533038,-255.36437944500358,-1891.741450533038
2016-05-08 07:00:00,10079.0,10901.965879188872,12552.623690701928,-822.9658791888723,-2473.6236907019284
2016-05-08 08:00:00,10505.0,11649.33725066337,13060.55229868118,-1144.3372506633696,-2555.5522986811793
2016-05-08 09:00:00,11156.0,12202.048733811112,12858.978435580051,-1046.0487338111125,-1702.9784355800512
2016-05-08 10:00:00,11575.0,12515.659240209276,12617.954471850528,-940.6592402092756,-1042.9544718505276
2016-05-08 11:00:00,11707.0,12670.791146930073,12309.51559803411,-963.7911469300725,-602.5155980341096
2016-05-08 12:00:00,11668.0,12784.976298413938,11948.9936544229,-1116.976298413938,-280.99365442290036
2016-05-08 13:00:00,11698.0,12914.222626654217,11757.947855604878,-1216.2226266542166,-59.94785560487799
2016-05-08 14:00:00,11676.0,13031.65712019168,11680.280548188595,-1355.6571201916795,-4.280548188595276
2016-05-08 15:00:00,11642.0,13094.185040197122,11725.199205776324,-1452.1850401971224,-83.19920577632365
2016-05-08 16:00:00,11626.0,13121.472748853324,11798.961133304572,-1495.4727488533244,-172.9611333045723
2016-05-08 17:00:00,11684.0,13199.736254147205,12010.042490617305,-1515.7362541472048,-326.0424906173048
2016-05-08 18:00:00,11679.0,13398.348087865175,12290.194584094386,-1719.3480878651753,-611.1945840943863
2016-05-08 19:00:00,11837.0,13676.95340210326,12871.12776367539,-1839.9534021032596,-1034.1277636753894
2016-05-08 20:00:00,11924.0,13876.774997672775,13699.527432780096,-1952.7749976727755,-1775.5274327800962
2016-05-08 21:00:00,12449.0,13815.443279257308,13900.143001064138,-1366.443279257308,-1451.143001064138
2016-05-08 22:00:00,12563.0,13410.691601088913,13713.414094570711,-847.6916010889126,-1150.4140945707113
2016-05-08 23:00:00,12005.0,12733.465675789415,13274.066298984544,-728.4656757894154,-1269.0662989845441
2016-05-09 00:00:00,11310.0,11956.429974585792,12704.764625741827,-646.4299745857916,-1394.7646257418273
2016-05-09 01:00:00,10836.0,11254.223196564582,12209.817652176313,-418.2231965645824,-1373.8176521763125
2016-05-09 02:00:00,10550.0,10741.466043577027,11916.055970063668,-191.46604357702745,-1366.0559700636677
2016-05-09 03:00:00,10540.0,10481.290412672652,11612.116129487707,58.709587327348345,-1072.1161294877074
2016-05-09 04:00:00,10517.0,10521.05564806173,11438.75005903347,-4.055648061730608,-921.7500590334694
2016-05-09 05:00:00,10851.0,10891.781720885429,11415.009729416872,-40.78172088542851,-564.0097294168718
2016-05-09 06:00:00,11452.0,11561.050799062874,11763.22065884681,-109.05079906287392,-311.2206588468107
2016-05-09 07:00:00,12873.0,12395.534819712644,12552.1028990157,477.4651802873559,320.8971009843008
2016-05-09 08:00:00,13447.0,13194.655861730698,13060.031506994952,252.34413826930177,386.968493005048
2016-05-09 09:00:00,13789.0,13790.72969481607,12858.457643893824,-1.729694816069241,930.5423561061762
2016-05-09 10:00:00,14064.0,14139.128820610838,12617.4336801643,-75.12882061083837,1446.5663198356997
2016-05-09 11:00:00,14265.0,14320.358650909337,12308.99480634788,-55.358650909336575,1956.0051936521195
2016-05-09 12:00:00,14232.0,14451.904199936402,11948.472862736671,-219.9041999364017,2283.5271372633288
2016-05-09 13:00:00,14220.0,14589.7966950403,11757.427063918649,-369.7966950403006,2462.572936081351
2016-05-09 14:00:00,14260.0,14707.255838553368,11679.759756502366,-447.25583855336845,2580.240243497634
2016-05-09 15:00:00,14174.0,14761.347628920612,11724.678414090096,-587.3476289206119,2449.3215859099037
2016-05-09 16:00:00,14046.0,14771.965123777803,11798.440341618343,-725.9651237778035,2247.559658381657
2016-05-09 17:00:00,14025.0,14825.61427430218,12009.521698931074,-800.6142743021792,2015.4783010689262
2016-05-09 18:00:00,14022.0,14992.017479570648,12289.673792408155,-970.017479570648,1732.3262075918446
2016-05-09 19:00:00,13998.0,15231.225785268902,12870.60697198916,-1233.2257852689017,1127.3930280108398
2016-05-09 20:00:00,13969.0,15384.919485164137,13699.006641093869,-1415.9194851641369,269.9933589061311
2016-05-09 21:00:00,14400.0,15271.233171436095,13899.622209377909,-871.2331714360953,500.3777906220912
2016-05-09 22:00:00,13970.0,14808.445753187145,13712.893302884484,-838.4457531871449,257.106697115516
2016-05-09 23:00:00,13142.0,14068.08417667351,13273.545507298317,-926.0841766735102,-131.5455072983168
2016-05-10 00:00:00,12176.0,13223.423839707672,12704.243834055598,-1047.4238397076715,-528.2438340555982
2016-05-10 01:00:00,11592.0,12449.73784430348,12209.296860490083,-857.7378443034795,-617.2968604900834
2016-05-10 02:00:00,11189.0,11862.298394917563,11915.53517837744,-673.2983949175632,-726.5351783774404
2016-05-10 03:00:00,11050.0,11524.899523526065,11611.595337801478,-474.8995235260645,-561.5953378014783
2016-05-10 04:00:00,11023.0,11485.566855191855,11438.22926734724,-462.5668551918552,-415.22926734724024
2016-05-10 05:00:00,11230.0,11775.98435374282,11414.488937730644,-545.9843537428205,-184.48893773064447
2016-05-10 06:00:00,11883.0,12364.389578563982,11762.699867160582,-481.38957856398156,120.30013283941844
2016-05-10 07:00:00,12997.0,13118.095133664065,12551.582107329472,-121.09513366406463,445.4178926705281
2016-05-10 08:00:00,13592.0,13837.1431710899,13059.510715308725,-245.14317108989962,532.4892846912753
2016-05-10 09:00:00,13915.0,14354.44338594615,12857.936852207597,-439.44338594614965,1057.0631477924035
2016-05-10 10:00:00,14059.0,14625.93087733724,12616.912888478071,-566.9308773372395,1442.0871115219288
2016-05-10 11:00:00,14166.0,14732.637570971585,12308.474014661651,-566.6375709715849,1857.5259853383486
2016-05-10 12:00:00,14198.0,14792.534628323185,11947.952071050444,-594.5346283231847,2250.047928949556
2016-05-10 13:00:00,14375.0,14862.095287373471,11756.906272232422,-487.09528737347136,2618.0937277675785
2016-05-10 14:00:00,14389.0,14914.93390223567,11679.23896481614,-525.9339022356708,2709.7610351838593
2016-05-10 15:00:00,14477.0,14908.461117428047,11724.157622403867,-431.46111742804715,2752.842377596133
2016-05-10 16:00:00,14336.0,14862.862580472029,11797.919549932116,-526.8625804720286,2538.080450067884
2016-05-10 17:00:00,14380.0,14864.883335292488,12009.000907244848,-484.8833352924885,2370.9990927551517
2016-05-10 18:00:00,14410.0,14984.430551458752,12289.15300072193,-574.4305514587522,2120.84699927807
2016-05-10 19:00:00,14384.0,15181.685512404858,12870.086180302931,-797.685512404858,1513.913819697069
2016-05-10 20:00:00,14221.0,15298.4046124482,13698.48584940764,-1077.4046124481993,522.5141505923602
2016-05-10 21:00:00,14441.0,15152.74539311082,13899.10141769168,-711.7453931108194,541.8985823083203
2016-05-10 22:00:00,14270.0,14662.958115675325,13712.372511198257,-392.95811567532473,557.6274888017433
2016-05-10 23:00:00,13290.0,13900.491574491309,13273.024715612088,-610.4915744913087,16.975284387912325
2016-05-11 00:00:00,12245.0,13038.496108138534,12703.72304236937,-793.4961081385336,-458.7230423693709
2016-05-11 01:00:00,11571.0,12252.07591280256,12208.776068803856,-681.0759128025602,-637.7760688038561
2016-05-11 02:00:00,11140.0,11656.293917843002,11915.014386691211,-516.2939178430024,-775.0143866912113
2016-05-11 03:00:00,10860.0,11314.698356140378,11611.074546115253,-454.69835614037765,-751.0745461152528
2016-05-11 04:00:00,10841.0,11275.03668834938,11437.708475661011,-434.0366883493807,-596.7084756610111
2016-05-11 05:00:00,10998.0,11568.68676318418,11413.968146044415,-570.6867631841797,-415.96814604441533
2016-05-11 06:00:00,11671.0,12163.55668631147,11762.179075474354,-492.5566863114691,-91.17907547435425
2016-05-11 07:00:00,12814.0,12926.611017337009,12551.061315643245,-112.61101733700889,262.9386843567554
2016-05-11 08:00:00,13443.0,13657.530095427712,13058.989923622496,-214.53009542771179,384.01007637750445
2016-05-11 09:00:00,13557.0,14188.852869933851,12857.416060521367,-631.8528699338513,699.5839394786326
2016-05-11 10:00:00,13768.0,14476.139547861125,12616.392096791844,-708.1395478611248,1151.6079032081561
2016-05-11 11:00:00,13973.0,14600.047696187396,12307.953222975426,-627.0476961873956,1665.046777024574
2016-05-11 12:00:00,14242.0,14678.17916588016,11947.431279364217,-436.1791658801594,2294.5687206357834
2016-05-11 13:00:00,14461.0,14766.64722895703,11756.385480546194,-305.64722895703017,2704.6145194538058
2016-05-11 14:00:00,14640.0,14838.719645333063,11678.718173129912,-198.71964533306345,2961.2818268700885
2016-05-11 15:00:00,14704.0,14851.47754917511,11723.63683071764,-147.47754917510974,2980.36316928236
2016-05-11 16:00:00,14670.0,14824.797517125928,11797.398758245889,-154.7975171259277,2872.6012417541115
2016-05-11 17:00:00,14763.0,14845.138924768487,12008.48011555862,-82.13892476848741,2754.519884441381
2016-05-11 18:00:00,14765.0,14982.149216183529,12288.632209035704,-217.14921618352855,2476.3677909642956
2016-05-11 19:00:00,14637.0,15195.777985486136,12869.565388616706,-558.7779854861365,1767.4346113832944
